property_type,location,size_sqm,year,month,bedrooms,bathrooms,usd_rate,iron_price,cement_price,usd_lag_3,iron_lag_3,cement_lag_3,seasonality_factor,base_price,economic_factor,price_egp
Villa,6th October,396,2021,12,7,7,26.42,23903.76,2170.22,26.91,23658.91,2176.86,1.0,9979200.0,1.61,16316527.41
Villa,North Coast,88,2021,12,3,4,26.37,22968.27,2160.55,26.68,23245.91,2117.1,1.0,3168000.0,1.6,5216870.84
Villa,Sheikh Zayed,388,2021,12,7,8,25.52,22590.36,2067.0,25.68,22444.57,2112.05,1.0,11872800.0,1.58,19109569.48
Apartment,Sheikh Zayed,204,2021,12,4,3,26.68,23199.07,2021.03,26.42,23903.76,2170.22,1.0,3468000.0,1.6,5864256.93
Apartment,New Cairo,378,2021,12,5,4,26.25,23907.37,2137.17,26.37,22968.27,2160.55,1.0,6804000.0,1.61,10448040.12
Apartment,New Cairo,288,2021,12,4,3,27.35,23728.13,2095.09,25.52,22590.36,2067.0,1.0,5184000.0,1.62,8857282.02
Studio,Cairo,108,2021,12,1,1,26.98,23455.73,2172.16,26.68,23199.07,2021.03,1.0,1166400.0,1.61,1961724.92
Apartment,Sheikh Zayed,94,2021,12,1,1,26.39,23637.44,2138.69,26.25,23907.37,2137.17,1.0,1598000.0,1.61,2620764.43
Apartment,6th October,264,2021,12,5,5,26.24,22003.47,2101.65,27.35,23728.13,2095.09,1.0,3696000.0,1.59,5326249.27
Apartment,North Coast,251,2021,12,5,5,25.27,22734.32,2066.62,26.98,23455.73,2172.16,1.0,5020000.0,1.58,8384753.5
Studio,6th October,230,2021,12,1,1,26.71,23465.51,2208.4,26.39,23637.44,2138.69,1.0,2898000.0,1.61,4328701.04
Studio,North Coast,392,2021,12,1,1,26.26,23544.54,2177.86,26.24,22003.47,2101.65,1.0,7056000.0,1.61,12386316.61
Villa,6th October,81,2021,12,3,3,26.07,23179.98,2085.74,25.27,22734.32,2066.62,1.0,2041200.0,1.6,2986479.04
Apartment,North Coast,343,2021,12,5,4,26.31,22592.56,2021.26,26.71,23465.51,2208.4,1.0,6860000.0,1.59,11388900.62
Apartment,North Coast,243,2021,12,5,4,27.08,22712.85,2232.77,26.26,23544.54,2177.86,1.0,4860000.0,1.61,7604341.11
Villa,New Cairo,181,2021,12,5,6,26.99,23816.06,2070.82,26.07,23179.98,2085.74,1.0,5864400.0,1.61,9896846.25
Villa,Cairo,349,2021,12,7,8,27.0,23252.79,2154.41,26.31,22592.56,2021.26,1.0,7538400.0,1.61,12184476.7
Apartment,Sheikh Zayed,389,2021,12,5,4,25.8,22736.17,2086.37,27.08,22712.85,2232.77,1.0,6613000.0,1.59,10784903.01
Apartment,North Coast,351,2021,12,5,5,27.11,23128.24,2177.46,26.99,23816.06,2070.82,1.0,7020000.0,1.61,10350809.73
Villa,New Cairo,107,2021,12,4,4,26.08,23048.47,2169.11,27.0,23252.79,2154.41,1.0,3466800.0,1.6,6063508.14
Apartment,Sheikh Zayed,77,2021,12,2,1,26.71,23316.31,2138.29,25.8,22736.17,2086.37,1.0,1309000.0,1.61,1894976.56
Villa,6th October,148,2022,1,3,3,26.65,22714.12,2107.25,27.11,23128.24,2177.46,1.0,3729600.0,1.6,6489817.83
Apartment,Sheikh Zayed,376,2022,1,5,5,26.27,23520.14,2127.71,26.08,23048.47,2169.11,1.0,6392000.0,1.6,10394546.76
Apartment,North Coast,337,2022,1,5,4,26.45,22868.68,2054.4,26.71,23316.31,2138.29,1.0,6740000.0,1.6,10236455.12
Studio,North Coast,74,2022,1,1,1,25.53,23476.35,2042.12,26.65,22714.12,2107.25,1.0,1332000.0,1.59,2179138.16
Apartment,Cairo,187,2022,1,3,2,26.38,23296.5,2108.5,26.27,23520.14,2127.71,1.0,2244000.0,1.6,3719672.48
Studio,New Cairo,131,2022,1,1,1,26.24,23075.49,2139.07,26.45,22868.68,2054.4,1.0,2122200.0,1.6,3552141.51
Apartment,North Coast,388,2022,1,5,4,27.46,22974.68,2242.23,25.53,23476.35,2042.12,1.0,7760000.0,1.62,11330457.16
Apartment,New Cairo,215,2022,1,3,3,26.38,23459.38,2172.99,26.38,23296.5,2108.5,1.0,3870000.0,1.61,6819700.77
Apartment,Cairo,349,2022,1,5,5,26.01,22985.43,2146.57,26.24,23075.49,2139.07,1.0,4188000.0,1.6,6847203.0
Villa,Cairo,340,2022,1,7,7,26.43,23300.39,2176.08,27.46,22974.68,2242.23,1.0,7344000.0,1.61,11506330.74
Studio,Cairo,169,2022,1,1,1,26.04,23678.49,2131.46,26.38,23459.38,2172.99,1.0,1825200.0,1.6,2968541.55
Villa,New Cairo,149,2022,1,3,4,25.67,23270.11,2087.4,26.01,22985.43,2146.57,1.0,4827600.0,1.59,7199264.95
Villa,6th October,297,2022,1,7,8,26.59,23852.4,2079.5,26.43,23300.39,2176.08,1.0,7484400.0,1.61,11429425.46
Villa,New Cairo,199,2022,1,5,6,26.39,21990.02,2121.18,26.04,23678.49,2131.46,1.0,6447600.0,1.59,9401670.03
Apartment,Sheikh Zayed,312,2022,1,5,4,26.89,23339.74,2062.31,25.67,23270.11,2087.4,1.0,5304000.0,1.61,9160871.54
Apartment,New Cairo,231,2022,1,4,4,27.12,22766.01,2130.1,26.59,23852.4,2079.5,1.0,4158000.0,1.61,6343646.59
Apartment,6th October,153,2022,1,3,3,27.34,23908.38,2170.48,26.39,21990.02,2121.18,1.0,2142000.0,1.62,3638767.58
Villa,North Coast,98,2022,1,3,4,26.52,22318.38,2128.93,26.89,23339.74,2062.31,1.0,3528000.0,1.59,5372425.41
Apartment,Cairo,165,2022,1,4,3,26.75,23903.62,2106.23,27.12,22766.01,2130.1,1.0,1980000.0,1.61,2965564.85
Apartment,North Coast,228,2022,1,5,5,26.55,24061.32,2041.45,27.34,23908.38,2170.48,1.0,4560000.0,1.61,6758708.15
Apartment,Sheikh Zayed,295,2022,1,5,5,25.26,22536.25,2034.78,26.52,22318.38,2128.93,1.0,5015000.0,1.58,8492795.29
Apartment,New Cairo,78,2022,1,1,1,27.04,23690.14,2139.14,26.75,23903.62,2106.23,1.0,1404000.0,1.61,2094025.94
Villa,Sheikh Zayed,151,2022,1,5,5,26.7,24124.46,2144.31,26.55,24061.32,2041.45,1.0,4620600.0,1.62,6847926.92
Studio,6th October,249,2022,1,1,1,26.71,24398.06,2169.99,25.26,22536.25,2034.78,1.0,3137400.0,1.62,4582583.11
Apartment,North Coast,283,2022,1,4,3,26.18,23931.01,2093.4,27.04,23690.14,2139.14,1.0,5660000.0,1.61,8845700.18
Apartment,North Coast,306,2022,1,5,4,26.11,23326.67,2086.49,26.7,24124.46,2144.31,1.0,6120000.0,1.6,10650539.4
Apartment,New Cairo,253,2022,1,5,4,26.41,24009.98,2088.31,26.71,24398.06,2169.99,1.0,4554000.0,1.61,7924160.85
Villa,6th October,139,2022,1,4,5,26.72,22878.69,2132.63,26.18,23931.01,2093.4,1.0,3502800.0,1.6,5181555.95
Apartment,Cairo,188,2022,1,2,1,25.47,22393.79,2120.31,26.11,23326.67,2086.49,1.0,2256000.0,1.58,3226451.69
Apartment,New Cairo,196,2022,1,4,3,26.55,23744.4,2075.3,26.41,24009.98,2088.31,1.0,3528000.0,1.61,5953149.14
Apartment,Sheikh Zayed,219,2022,1,3,2,27.3,23663.79,2066.91,26.72,22878.69,2132.63,1.0,3723000.0,1.61,5772719.85
Villa,New Cairo,305,2022,1,7,7,26.39,23534.6,2130.18,25.47,22393.79,2120.31,1.0,9882000.0,1.61,16930661.22
Studio,Cairo,371,2022,1,1,1,25.47,23194.92,2132.5,26.55,23744.4,2075.3,1.0,4006800.0,1.59,6020754.07
Apartment,Sheikh Zayed,210,2022,1,3,2,26.37,23652.31,2133.99,27.3,23663.79,2066.91,1.0,3570000.0,1.61,5727904.33
Villa,North Coast,257,2022,1,6,6,26.62,22383.89,2081.4,26.39,23534.6,2130.18,1.0,9252000.0,1.59,13370959.31
Villa,Cairo,369,2022,1,7,7,26.66,23672.68,2127.94,25.47,23194.92,2132.5,1.0,7970400.0,1.61,13843339.35
Apartment,Sheikh Zayed,128,2022,1,1,1,26.56,22962.83,2130.65,26.37,23652.31,2133.99,1.0,2176000.0,1.6,3260898.99
Villa,6th October,370,2022,1,7,7,27.45,23853.81,2208.39,26.62,22383.89,2081.4,1.0,9324000.0,1.62,14515786.27
Apartment,Sheikh Zayed,118,2022,1,3,3,26.56,23056.79,2084.53,26.66,23672.68,2127.94,1.0,2006000.0,1.6,3197325.92
Apartment,Sheikh Zayed,376,2022,1,5,5,26.59,23082.64,2208.08,26.56,22962.83,2130.65,1.0,6392000.0,1.61,9802711.55
Apartment,North Coast,75,2022,1,1,1,26.21,22795.64,2089.93,27.45,23853.81,2208.39,1.0,1500000.0,1.59,2171878.62
Apartment,North Coast,89,2022,1,2,1,26.97,23865.76,2115.64,26.56,23056.79,2084.53,1.0,1780000.0,1.61,2602600.58
Villa,Sheikh Zayed,329,2022,1,7,7,27.35,23592.28,2182.04,26.59,23082.64,2208.08,1.0,10067400.0,1.62,17778092.81
Apartment,6th October,191,2022,1,4,3,26.19,22972.45,2040.01,26.21,22795.64,2089.93,1.0,2674000.0,1.59,4112730.08
Villa,North Coast,244,2022,1,6,6,26.46,23062.72,2225.75,26.97,23865.76,2115.64,1.0,8784000.0,1.61,13644027.03
Villa,New Cairo,350,2022,1,7,8,25.35,22970.47,2090.98,27.35,23592.28,2182.04,1.0,11340000.0,1.59,19528437.11
Apartment,North Coast,197,2022,1,4,3,26.1,22623.55,2091.17,26.19,22972.45,2040.01,1.0,3940000.0,1.59,6693388.77
Apartment,North Coast,218,2022,1,3,3,27.51,24549.18,2126.16,26.46,23062.72,2225.75,1.0,4360000.0,1.63,7358429.52
Apartment,North Coast,344,2022,1,5,4,26.38,22862.15,2109.53,25.35,22970.47,2090.98,1.0,6880000.0,1.6,11342001.51
Apartment,Sheikh Zayed,83,2022,1,1,1,26.65,23103.85,2180.88,26.1,22623.55,2091.17,1.0,1411000.0,1.61,2403325.7
Apartment,6th October,125,2022,1,2,2,26.17,23096.44,2089.46,27.51,24549.18,2126.16,1.0,1750000.0,1.6,2609919.81
Apartment,6th October,80,2022,1,2,1,26.76,23618.83,2100.45,26.38,22862.15,2109.53,1.0,1120000.0,1.61,1861113.42
Apartment,North Coast,107,2022,1,1,1,26.46,23136.53,2158.05,26.65,23103.85,2180.88,1.0,2140000.0,1.6,3156531.48
Studio,6th October,92,2022,1,1,1,26.75,23259.26,2085.2,26.17,23096.44,2089.46,1.0,1159200.0,1.6,1720883.09
Apartment,Cairo,372,2022,1,5,5,26.6,23843.34,2141.92,26.76,23618.83,2100.45,1.0,4464000.0,1.61,6823933.33
Apartment,Sheikh Zayed,122,2022,1,3,3,27.28,22503.04,2184.48,26.46,23136.53,2158.05,1.0,2074000.0,1.61,3472836.98
Apartment,6th October,325,2022,1,5,4,26.64,23033.96,2151.41,26.75,23259.26,2085.2,1.0,4550000.0,1.6,7872905.09
Apartment,North Coast,189,2022,1,4,3,26.15,22660.89,2128.91,26.6,23843.34,2141.92,1.0,3780000.0,1.59,6257282.0
Apartment,6th October,136,2022,1,3,3,26.25,22922.38,2064.97,27.28,22503.04,2184.48,1.0,1904000.0,1.59,2986184.7
Apartment,New Cairo,148,2022,1,3,2,25.64,23515.29,2072.5,26.64,23033.96,2151.41,1.0,2664000.0,1.6,4261103.3
Apartment,6th October,145,2022,2,2,2,26.64,22978.08,2119.36,26.15,22660.89,2128.91,1.0,2030000.0,1.6,3390446.35
Apartment,Cairo,133,2022,2,3,2,26.55,23227.04,2134.29,26.25,22922.38,2064.97,1.0,1596000.0,1.6,2618745.99
Apartment,New Cairo,369,2022,2,5,5,27.34,23944.19,2077.07,25.64,23515.29,2072.5,1.0,6642000.0,1.62,10801420.56
Apartment,North Coast,362,2022,2,5,4,26.0,22608.89,2030.12,26.64,22978.08,2119.36,1.0,7240000.0,1.59,10889225.03
Apartment,North Coast,155,2022,2,2,1,26.24,21977.88,2220.18,26.55,23227.04,2134.29,1.0,3100000.0,1.59,5054514.81
Studio,North Coast,165,2022,2,1,1,26.25,21846.98,2148.9,27.34,23944.19,2077.07,1.0,2970000.0,1.59,4263511.17
Apartment,New Cairo,380,2022,2,5,4,26.47,23902.65,2113.02,26.0,22608.89,2030.12,1.0,6840000.0,1.61,11140580.31
Studio,Sheikh Zayed,147,2022,2,1,1,25.97,23213.5,2102.48,26.24,21977.88,2220.18,1.0,2249100.0,1.6,3822209.54
Apartment,Cairo,360,2022,2,5,5,26.47,23070.54,2224.34,26.25,21846.98,2148.9,1.0,4320000.0,1.61,6496011.99
Apartment,New Cairo,75,2022,2,1,1,26.62,23139.59,2037.37,26.47,23902.65,2113.02,1.0,1350000.0,1.6,1992688.27
Apartment,New Cairo,268,2022,2,5,4,26.64,22895.08,2137.72,25.97,23213.5,2102.48,1.0,4824000.0,1.6,8456118.49
Studio,Cairo,345,2022,2,1,1,27.26,23709.0,2145.76,26.47,23070.54,2224.34,1.0,3726000.0,1.62,6438591.31
Apartment,Sheikh Zayed,111,2022,2,2,1,26.61,23666.08,2192.59,26.62,23139.59,2037.37,1.0,1887000.0,1.61,2922079.28
Apartment,Sheikh Zayed,95,2022,2,2,1,26.6,22852.94,2158.75,26.64,22895.08,2137.72,1.0,1615000.0,1.6,2437161.02
Apartment,6th October,286,2022,2,5,5,27.2,23731.48,2268.44,27.26,23709.0,2145.76,1.0,4004000.0,1.62,6281950.28
Villa,6th October,304,2022,2,7,7,26.63,22885.69,2172.46,26.61,23666.08,2192.59,1.0,7660800.0,1.6,12117606.87
Apartment,Cairo,338,2022,2,5,4,26.03,22970.33,2079.49,26.6,22852.94,2158.75,1.0,4056000.0,1.59,6880435.16
Apartment,6th October,242,2022,2,5,4,26.11,22772.05,2093.49,27.2,23731.48,2268.44,1.0,3388000.0,1.59,5117013.83
Apartment,New Cairo,312,2022,2,5,5,26.11,23511.6,2139.94,26.63,22885.69,2172.46,1.0,5616000.0,1.6,9401562.76
Studio,Cairo,220,2022,2,1,1,26.04,23025.12,2174.77,26.03,22970.33,2079.49,1.0,2376000.0,1.6,4126492.27
Studio,Sheikh Zayed,306,2022,2,1,1,27.66,23251.98,2147.33,26.11,22772.05,2093.49,1.0,4681800.0,1.62,7385472.55
Villa,New Cairo,272,2022,2,7,7,26.12,23020.56,2119.0,26.11,23511.6,2139.94,1.0,8812800.0,1.6,12743100.97
Villa,6th October,234,2022,2,6,6,26.64,23815.15,2034.19,26.04,23025.12,2174.77,1.0,5896800.0,1.61,10092621.74
Apartment,North Coast,349,2022,2,5,4,26.7,22743.79,2120.12,27.66,23251.98,2147.33,1.0,6980000.0,1.6,11636412.15
Apartment,6th October,66,2022,2,2,1,26.58,23154.27,2215.46,26.12,23020.56,2119.0,1.0,924000.0,1.61,1381640.3
Apartment,North Coast,318,2022,2,5,5,26.29,22944.21,2190.25,26.64,23815.15,2034.19,1.0,6360000.0,1.6,10384993.88
Villa,New Cairo,290,2022,2,7,7,26.91,23558.75,2182.85,26.7,22743.79,2120.12,1.0,9396000.0,1.61,16148378.9
Villa,Sheikh Zayed,271,2022,2,6,7,25.92,22854.8,2185.06,26.58,23154.27,2215.46,1.0,8292600.0,1.6,12398609.76
Apartment,6th October,340,2022,2,5,5,26.16,23260.65,2094.67,26.29,22944.21,2190.25,1.0,4760000.0,1.6,7188938.82
Apartment,Sheikh Zayed,137,2022,2,1,1,27.25,23268.3,2159.38,26.91,23558.75,2182.85,1.0,2329000.0,1.61,3533011.39
Apartment,Cairo,359,2022,2,5,5,26.15,22987.11,2093.38,25.92,22854.8,2185.06,1.0,4308000.0,1.6,7559750.2
Villa,Sheikh Zayed,158,2022,2,5,6,27.35,23571.59,2200.17,26.16,23260.65,2094.67,1.0,4834800.0,1.62,7405074.37
Studio,North Coast,241,2022,2,1,1,27.4,24592.95,2315.76,27.25,23268.3,2159.38,1.0,4338000.0,1.64,6764777.64
Apartment,Cairo,138,2022,2,2,1,27.41,23861.11,2188.8,26.15,22987.11,2093.38,1.0,1656000.0,1.62,2443393.26
Villa,North Coast,397,2022,2,7,7,27.13,23989.26,2099.65,27.35,23571.59,2200.17,1.0,14292000.0,1.62,25331578.7
Villa,Cairo,322,2022,2,7,7,26.03,23933.81,2046.16,27.4,24592.95,2315.76,1.0,6955200.0,1.6,10577288.83
Apartment,North Coast,218,2022,2,5,5,25.95,23101.32,2053.99,27.41,23861.11,2188.8,1.0,4360000.0,1.59,7259360.07
Villa,6th October,121,2022,2,4,4,26.16,22967.42,2067.62,27.13,23989.26,2099.65,1.0,3049200.0,1.59,4401938.9
Apartment,North Coast,277,2022,2,4,4,26.25,22632.29,2067.56,26.03,23933.81,2046.16,1.0,5540000.0,1.59,9320865.91
Studio,Cairo,237,2022,2,1,1,26.08,22424.44,2115.05,25.95,23101.32,2053.99,1.0,2559600.0,1.59,4275943.04
Villa,6th October,234,2022,2,6,6,26.39,22117.93,2048.37,26.16,22967.42,2067.62,1.0,5896800.0,1.59,8582815.02
Villa,6th October,236,2022,2,5,6,27.12,24004.74,2180.74,26.25,22632.29,2067.56,1.0,5947200.0,1.62,8909083.88
Apartment,New Cairo,66,2022,2,2,2,27.07,23763.5,2202.87,26.08,22424.44,2115.05,1.0,1188000.0,1.62,1843955.69
Villa,New Cairo,125,2022,2,3,3,26.9,23331.47,2113.74,26.39,22117.93,2048.37,1.0,4050000.0,1.61,6322951.65
Apartment,6th October,77,2022,2,2,1,26.64,23193.16,2149.47,27.12,24004.74,2180.74,1.0,1078000.0,1.61,1829261.13
Apartment,Sheikh Zayed,377,2022,2,5,5,26.72,22860.72,2169.37,27.07,23763.5,2202.87,1.0,6409000.0,1.6,9379558.64
Apartment,Cairo,230,2022,2,5,5,26.91,23703.06,2189.44,26.9,23331.47,2113.74,1.0,2760000.0,1.62,4593064.57
Villa,Sheikh Zayed,233,2022,2,6,7,26.53,22962.71,2131.88,26.64,23193.16,2149.47,1.0,7129800.0,1.6,10798399.72
Apartment,Cairo,301,2022,2,5,5,27.26,23496.82,2115.45,26.72,22860.72,2169.37,1.0,3612000.0,1.61,5690288.87
Apartment,North Coast,264,2022,2,5,4,26.11,22502.28,2111.12,26.91,23703.06,2189.44,1.0,5280000.0,1.59,7567584.25
Villa,New Cairo,221,2022,2,5,6,26.39,22726.03,2111.55,26.53,22962.71,2131.88,1.0,7160400.0,1.6,10955487.67
Apartment,Cairo,314,2022,2,5,4,26.32,23624.29,2122.85,27.26,23496.82,2115.45,1.0,3768000.0,1.61,5652076.12
Apartment,North Coast,95,2022,2,1,1,27.01,24062.67,2101.07,26.11,22502.28,2111.12,1.0,1900000.0,1.62,3072474.27
Villa,North Coast,242,2022,2,6,6,26.19,22475.3,2033.5,26.39,22726.03,2111.55,1.0,8712000.0,1.59,12891385.73
Apartment,Sheikh Zayed,91,2022,2,1,1,26.33,23463.91,2015.87,26.32,23624.29,2122.85,1.0,1547000.0,1.6,2639408.08
Apartment,6th October,268,2022,2,5,5,27.01,23134.15,2062.71,27.01,24062.67,2101.07,1.0,3752000.0,1.6,6481346.78
Villa,Cairo,232,2022,2,5,5,26.37,22933.5,2027.16,26.19,22475.3,2033.5,1.0,5011200.0,1.59,8541345.72
Studio,Sheikh Zayed,85,2022,2,1,1,27.22,24212.01,2212.39,26.33,23463.91,2015.87,1.0,1300500.0,1.62,2316910.43
Apartment,Cairo,293,2022,2,5,4,27.22,23464.6,2173.32,27.01,23134.15,2062.71,1.0,3516000.0,1.62,6151013.46
Villa,Sheikh Zayed,236,2022,2,6,7,26.54,23124.32,2129.15,26.37,22933.5,2027.16,1.0,7221600.0,1.6,11067286.46
Apartment,North Coast,296,2022,2,4,3,26.88,22619.12,2126.85,27.22,24212.01,2212.39,1.0,5920000.0,1.6,9128107.29
Apartment,North Coast,133,2022,2,3,2,27.85,23755.87,2096.82,27.22,23464.6,2173.32,1.0,2660000.0,1.62,4339746.64
Apartment,Sheikh Zayed,337,2022,2,5,5,27.26,23317.24,2182.25,26.54,23124.32,2129.15,1.0,5729000.0,1.61,9038811.28
Apartment,New Cairo,277,2022,2,4,4,27.08,23767.08,2165.07,26.88,22619.12,2126.85,1.0,4986000.0,1.62,8818308.82
Apartment,North Coast,251,2022,2,4,4,27.61,23532.86,2182.69,27.85,23755.87,2096.82,1.0,5020000.0,1.62,7874034.66
Apartment,North Coast,301,2022,2,5,5,26.35,23788.94,2079.3,27.26,23317.24,2182.25,1.0,6020000.0,1.61,10128540.3
Villa,New Cairo,94,2022,2,3,3,27.47,23932.04,2138.79,27.08,23767.08,2165.07,1.0,3045600.0,1.62,5011139.8
Apartment,New Cairo,274,2022,2,5,5,27.02,23609.44,2177.25,27.61,23532.86,2182.69,1.0,4932000.0,1.62,8693310.9
Apartment,6th October,147,2022,2,2,2,27.58,24139.61,2140.46,26.35,23788.94,2079.3,1.0,2058000.0,1.62,3506035.34
Villa,Cairo,155,2022,2,5,6,26.59,23395.79,2182.69,27.47,23932.04,2138.79,1.0,3348000.0,1.61,5175388.55
Villa,North Coast,213,2022,2,6,7,27.55,24139.78,2257.59,27.02,23609.44,2177.25,1.0,7668000.0,1.63,11740138.29
Villa,6th October,309,2022,2,7,7,25.99,22920.8,2155.39,27.58,24139.61,2140.46,1.0,7786800.0,1.6,13316372.94
Villa,New Cairo,91,2022,2,3,3,26.68,23293.92,2138.57,26.59,23395.79,2182.69,1.0,2948400.0,1.61,5126375.82
Apartment,6th October,76,2022,3,1,1,27.0,23099.71,2145.56,27.55,24139.78,2257.59,1.0,1064000.0,1.61,1824567.71
Villa,Sheikh Zayed,110,2022,3,3,4,27.2,23243.26,2164.94,25.99,22920.8,2155.39,1.0,3366000.0,1.61,5686082.12
Villa,6th October,237,2022,3,5,5,25.83,23564.88,2125.44,26.68,23293.92,2138.57,1.0,5972400.0,1.6,9216370.83
Apartment,6th October,210,2022,3,4,4,26.26,23361.86,2185.6,27.0,23099.71,2145.56,1.0,2940000.0,1.61,4725154.95
Villa,New Cairo,286,2022,3,6,6,26.34,22401.51,2144.77,27.2,23243.26,2164.94,1.0,9266400.0,1.59,16005461.89
Studio,Sheikh Zayed,164,2022,3,1,1,26.42,23738.86,2036.06,25.83,23564.88,2125.44,1.0,2509200.0,1.6,3729455.61
Studio,Cairo,307,2022,3,1,1,26.52,23321.07,2079.46,26.26,23361.86,2185.6,1.0,3315600.0,1.6,5307356.93
Apartment,6th October,148,2022,3,3,2,26.98,23092.83,2141.36,26.34,22401.51,2144.77,1.0,2072000.0,1.61,3235050.85
Apartment,New Cairo,192,2022,3,2,2,27.64,24711.85,2231.21,26.42,23738.86,2036.06,1.0,3456000.0,1.64,5851359.46
Apartment,North Coast,352,2022,3,5,5,26.72,23987.51,2250.4,26.52,23321.07,2079.46,1.0,7040000.0,1.62,11707417.69
Studio,Cairo,192,2022,3,1,1,27.68,24218.17,2187.65,26.98,23092.83,2141.36,1.0,2073600.0,1.63,3417153.05
Studio,New Cairo,398,2022,3,1,1,26.95,23556.67,2181.12,27.64,24711.85,2231.21,1.0,6447600.0,1.61,9948773.99
Villa,Sheikh Zayed,164,2022,3,4,5,26.81,23574.58,2063.06,26.72,23987.51,2250.4,1.0,5018400.0,1.61,7515397.49
Studio,6th October,360,2022,3,1,1,27.44,22637.85,2136.95,27.68,24218.17,2187.65,1.0,4536000.0,1.61,7707006.55
Villa,New Cairo,366,2022,3,7,8,26.85,23797.19,2160.07,26.95,23556.67,2181.12,1.0,11858400.0,1.61,21027483.71
Apartment,North Coast,343,2022,3,5,5,26.54,23358.99,2024.23,26.81,23574.58,2063.06,1.0,6860000.0,1.6,10250691.65
Villa,New Cairo,339,2022,3,7,8,27.6,23918.64,2192.07,27.44,22637.85,2136.95,1.0,10983600.0,1.62,16331457.4
Apartment,New Cairo,341,2022,3,5,5,26.92,23569.0,2126.9,26.85,23797.19,2160.07,1.0,6138000.0,1.61,10375601.8
Apartment,New Cairo,293,2022,3,4,3,27.84,23683.47,2194.05,26.54,23358.99,2024.23,1.0,5274000.0,1.62,8302061.52
Villa,North Coast,337,2022,3,7,7,26.77,22908.53,2102.58,27.6,23918.64,2192.07,1.0,12132000.0,1.6,18318508.74
Apartment,New Cairo,195,2022,3,3,3,26.28,23187.56,2140.28,26.92,23569.0,2126.9,1.0,3510000.0,1.6,5650261.59
Studio,6th October,243,2022,3,1,1,26.57,22616.94,2181.28,27.84,23683.47,2194.05,1.0,3061800.0,1.6,5073423.69
Apartment,6th October,209,2022,3,5,5,26.62,23451.17,2168.32,26.77,22908.53,2102.58,1.0,2926000.0,1.61,4439809.29
Villa,Cairo,239,2022,3,6,6,26.91,22941.97,2181.38,26.28,23187.56,2140.28,1.0,5162400.0,1.61,9119916.58
Villa,North Coast,322,2022,3,7,7,26.57,23766.47,2156.8,26.57,22616.94,2181.28,1.0,11592000.0,1.61,18035080.45
Apartment,North Coast,237,2022,3,3,3,26.34,22457.56,2116.21,26.62,23451.17,2168.32,1.0,4740000.0,1.59,7275027.24
Villa,New Cairo,377,2022,3,7,8,26.81,23383.42,2118.63,26.91,22941.97,2181.38,1.0,12214800.0,1.61,19337371.01
Apartment,6th October,357,2022,3,5,4,27.02,23548.29,2197.28,26.57,23766.47,2156.8,1.0,4998000.0,1.62,8470292.85
Villa,Sheikh Zayed,176,2022,3,4,4,27.19,24202.63,2115.06,26.34,22457.56,2116.21,1.0,5385600.0,1.62,9373883.9
Villa,Sheikh Zayed,156,2022,3,4,4,26.98,23615.59,2173.82,26.81,23383.42,2118.63,1.0,4773600.0,1.61,7436143.01
Apartment,6th October,67,2022,3,1,1,27.67,23428.8,2207.26,27.02,23548.29,2197.28,1.0,938000.0,1.62,1404872.83
Villa,Cairo,210,2022,3,6,6,27.02,23065.46,2098.64,27.19,24202.63,2115.06,1.0,4536000.0,1.61,6928703.45
Apartment,Sheikh Zayed,366,2022,3,5,4,25.9,23675.55,2048.0,26.98,23615.59,2173.82,1.0,6222000.0,1.6,9117201.46
Villa,Sheikh Zayed,196,2022,3,5,6,27.13,23544.06,2181.78,27.67,23428.8,2207.26,1.0,5997600.0,1.62,9943444.06
Villa,New Cairo,251,2022,3,6,6,27.01,23406.77,2160.93,27.02,23065.46,2098.64,1.0,8132400.0,1.61,13742136.49
Apartment,North Coast,91,2022,3,1,1,27.38,23340.39,2186.75,25.9,23675.55,2048.0,1.0,1820000.0,1.62,2900405.6
Apartment,Cairo,358,2022,3,5,4,26.45,22619.8,2111.86,27.13,23544.06,2181.78,1.0,4296000.0,1.6,7478797.69
Apartment,Sheikh Zayed,357,2022,3,5,4,27.55,24723.67,2253.95,27.01,23406.77,2160.93,1.0,6069000.0,1.64,10376897.59
Apartment,Sheikh Zayed,256,2022,3,4,4,27.15,23608.45,2187.12,27.38,23340.39,2186.75,1.0,4352000.0,1.62,6867706.55
Villa,New Cairo,99,2022,3,3,4,27.09,22995.46,2221.83,26.45,22619.8,2111.86,1.0,3207600.0,1.61,4759181.86
Apartment,Sheikh Zayed,149,2022,3,1,1,27.5,24119.79,2161.69,27.55,24723.67,2253.95,1.0,2533000.0,1.62,4109056.89
Apartment,Sheikh Zayed,264,2022,3,4,4,27.61,24104.58,2230.52,27.15,23608.45,2187.12,1.0,4488000.0,1.63,7315166.88
Apartment,North Coast,363,2022,3,5,4,27.57,23158.88,2162.59,27.09,22995.46,2221.83,1.0,7260000.0,1.62,11846372.94
Apartment,Sheikh Zayed,173,2022,3,2,1,25.87,22641.36,2076.9,27.5,24119.79,2161.69,1.0,2941000.0,1.59,4843566.78
Apartment,Sheikh Zayed,94,2022,3,1,1,26.33,23395.67,2055.49,27.61,24104.58,2230.52,1.0,1598000.0,1.6,2436404.72
