listing_id;area_m2;bedrooms;bathrooms;property_type;city;district;compound;latitude;longitude;month;year;price_per_m2;price;distance_to_center;luxury_score;project_avg_price;num_listings_in_project;target_price;material_costs_iron;material_costs_cement;usd_to_egp_rate;price_usd
6448;372;2;2;Chalet;Alexandria;Heliopolis;Palm Hills;29.91462018;29.80013346;5;2024;24303;9040716;103.7981321;0.77;9114891;419;9040716;37500;3600;47.291;191172.02
6449;189;4;1;Villa;Cairo;Maadi;Mountain View;31.14462778;29.91160212;6;2026;32680;6176520;24.63126982;0.33;6042640;138;6176520;37500;3600;;
6450;377;3;3;Villa;North Coast;Heliopolis;Mountain View;30.8887588;30.85700298;7;2026;29412;11088324;63.13899985;0.95;11543462;148;11088324;37500;3600;;
6451;196;3;2;Chalet;North Coast;New Cairo;Palm Hills;31.16595684;30.51706932;5;2025;10322;2023112;88.05044806;0.62;1971434;390;2023112;37500;3600;50.23519231;40272.80293
6452;383;4;2;Chalet;Alexandria;New Cairo;Rehab;30.76321449;30.65800513;9;2025;8500;3255500;114.2635253;0.67;3430463;99;3255500;37500;3600;48.24915385;67472.68585
6453;396;5;1;Apartment;Giza;Nasr City;Mountain View;30.52851442;31.69788077;5;2025;25144;9957024;90.34406866;0.58;10029494;492;9957024;37500;3600;50.23519231;198208.1394
6454;332;4;2;Villa;North Coast;Sheikh Zayed;Madinaty;31.43723211;29.9629108;2;2026;25629;8508828;79.66784107;0.45;8303020;172;8508828;37500;3600;47.20795833;180241.3894
6455;176;2;3;Apartment;Alexandria;New Cairo;;31.12593158;31.77674572;8;2026;22744;4002944;30.0756436;0.34;3420929;171;4002944;37500;3600;;
6456;365;2;2;Apartment;Alexandria;Heliopolis;;30.50025762;31.64371872;7;2026;12637;4612505;61.32696246;0.16;5069279;278;4612505;37500;3600;;
6457;153;3;2;Chalet;Cairo;Nasr City;Palm Hills;31.34278075;31.75446958;8;2026;38391;5873823;48.26068055;0.62;5771978;223;5873823;37500;3600;;
6458;227;2;2;Villa;Giza;Sheikh Zayed;Marassi;31.48894872;31.10340373;8;2026;37812;8583324;49.04799981;1;8663093;424;8583324;37500;3600;;
6459;262;4;1;Apartment;Cairo;6th October;Palm Hills;30.32400207;31.65983825;5;2026;11230;2942260;30.99941898;0.41;2384465;325;2942260;37500;3600;;
6460;208;3;3;Apartment;Cairo;Maadi;Marassi;31.31721054;31.97797352;2;2026;35286;7339488;40.74816908;0.25;8243347;157;7339488;37500;3600;47.20795833;155471.4133
6461;242;4;3;Chalet;Giza;Sheikh Zayed;Mountain View;29.87717571;30.67853756;5;2026;14050;3400100;89.55802033;0.8;3096444;53;3400100;37500;3600;;
6462;211;4;3;Villa;Alexandria;New Cairo;Rehab;30.1643933;31.65452104;3;2025;27337;5768107;48.38813247;0.94;6142001;202;5768107;37500;3600;50.609;113973.9374
6463;133;3;2;Villa;Giza;Nasr City;Beverly Hills;30.07355086;31.75923206;9;2024;16310;2169230;8.508620587;0.99;2015041;439;2169230;37500;3600;48.46972;44754.33322
6464;333;5;3;Apartment;Cairo;Nasr City;Marassi;30.40620909;30.2744151;5;2025;22264;7413912;6.907870708;0.85;7956861;546;7413912;37500;3600;50.23519231;147584.0274
6465;101;2;1;Chalet;Cairo;6th October;Rehab;30.75645838;30.60676419;7;2024;31097;3140797;25.09051846;0.51;3741386;105;3140797;37500;3600;48.17374074;65197.28283
6466;271;1;2;Villa;Giza;Nasr City;Beverly Hills;31.02396574;30.93418631;4;2026;8647;2343337;27.68503034;0.85;2741045;567;2343337;37500;3600;54.578;42935.56012
6467;160;1;1;Villa;Cairo;New Cairo;Marassi;31.33476646;30.37289074;10;2026;13039;2086240;113.0445659;0.07;1965884;458;2086240;37500;3600;;
6468;104;1;2;Apartment;Alexandria;Sheikh Zayed;Rehab;30.06953098;30.30536239;12;2026;39283;4085432;70.01860605;0.81;3301519;243;4085432;37500;3600;;
6469;141;2;1;Villa;Alexandria;6th October;Marassi;30.78308198;30.45179032;6;2024;37701;5315841;96.14476947;0.09;4735181;304;5315841;37500;3600;47.71948;111397.7143
6470;76;5;2;Villa;Giza;Maadi;Palm Hills;30.74297866;30.55976559;12;2026;34689;2636364;12.53488936;0.61;2432135;557;2636364;37500;3600;;
6471;132;4;1;Villa;Giza;Maadi;Beverly Hills;30.57940557;30.13067442;4;2025;19004;2508528;15.51747891;0.33;2203874;203;2508528;37500;3600;50.99584;49190.83596
6472;73;3;3;Villa;Alexandria;New Cairo;Palm Hills;30.9807905;30.68327997;6;2024;34679;2531567;9.726030574;0.56;2922711;100;2531567;37500;3600;47.71948;53051.01816
6473;216;5;2;Apartment;North Coast;6th October;Mountain View;30.67271389;31.44687061;4;2024;32547;7030152;76.29171506;0.31;6491748;415;7030152;37500;3600;47.82165385;147007.7138
6474;282;1;2;Villa;North Coast;6th October;Palm Hills;30.73532538;31.06121711;2;2025;24398;6880236;69.88041614;0.06;6537138;320;6880236;37500;3600;50.49095833;136266.6946
6475;191;2;1;Villa;North Coast;New Cairo;;31.3356627;30.44940964;9;2025;23780;4541980;46.7926527;0.79;4111006;241;4541980;37500;3600;48.24915385;94135.95137
6476;397;2;1;Chalet;Giza;Heliopolis;Madinaty;31.26246276;29.89048992;8;2025;19288;7657336;10.19580382;0.12;7714169;110;7657336;37500;3600;48.49023077;157915.0249
6477;106;3;1;Apartment;Alexandria;6th October;Mountain View;30.7814678;31.5601071;4;2025;35829;3797874;52.70138013;0.62;3931275;403;3797874;37500;3600;50.99584;74474.1924
6478;166;4;2;Villa;Alexandria;Nasr City;Palm Hills;30.06555642;30.77833067;6;2024;29305;4864630;47.39719613;0.3;5619861;519;4864630;37500;3600;47.71948;101942.2257
6479;167;5;1;Chalet;Alexandria;Nasr City;Palm Hills;31.42979253;31.9281007;6;2025;17934;2994978;12.82373813;0.63;3228488;248;2994978;37500;3600;49.96068;59946.70209
6480;324;5;3;Apartment;Alexandria;New Cairo;Madinaty;30.85858988;30.13173312;3;2025;27207;8815068;42.90272817;0.43;8723841;451;8815068;37500;3600;50.609;174179.8494
6481;264;5;1;Villa;Giza;New Cairo;Rehab;31.17270686;29.93878252;5;2024;22470;5932080;100.6504998;0.88;5540222;125;5932080;37500;3600;47.291;125437.8211
6482;138;4;1;Chalet;Alexandria;Nasr City;Palm Hills;29.89353702;29.52001825;4;2025;19977;2756826;107.5873506;0.73;2205651;495;2756826;37500;3600;50.99584;54059.82135
6483;214;4;1;Apartment;Alexandria;Sheikh Zayed;Marassi;31.32460314;29.70655892;12;2025;9147;1957458;30.71270806;0.25;2033372;239;1957458;37500;3600;47.55866667;41158.80737
6484;330;4;3;Villa;Cairo;New Cairo;Rehab;30.97894241;30.46350467;7;2025;29995;9898350;34.88974921;0.96;8408085;527;9898350;37500;3600;49.29022222;200817.7191
6485;306;3;1;Chalet;Cairo;Nasr City;Marassi;30.96522231;29.99560122;5;2025;15567;4763502;34.95906226;0.25;5088265;215;4763502;37500;3600;50.23519231;94824.00248
6486;78;2;1;Apartment;Cairo;Sheikh Zayed;;29.987191;29.59470902;6;2024;9634;751452;75.53513883;0.16;869858;572;751452;37500;3600;47.71948;15747.27973
6487;85;1;2;Chalet;Cairo;Sheikh Zayed;Beverly Hills;31.01186758;30.06341937;2;2026;23318;1982030;45.53008283;0.98;1910448;402;1982030;37500;3600;47.20795833;41985.08196
6488;276;4;2;Chalet;Giza;Heliopolis;Rehab;29.93028332;31.32188635;5;2026;23585;6509460;80.71455723;0.08;6008992;434;6509460;37500;3600;;
6489;213;2;1;Villa;North Coast;Nasr City;Beverly Hills;29.89490413;31.33923601;9;2026;27714;5903082;1.828852133;0.36;5963184;264;5903082;37500;3600;;
6490;213;4;2;Chalet;Cairo;Heliopolis;Marassi;30.35309148;29.87408943;8;2026;18497;3939861;74.37479052;0.63;3599298;384;3939861;37500;3600;;
6491;233;1;1;Villa;Cairo;Nasr City;Palm Hills;29.83938838;31.8412235;3;2026;39773;9267109;46.81988674;0.95;7826705;458;9267109;37500;3600;51.898;178563.8946
6492;151;4;1;Villa;Cairo;6th October;Beverly Hills;30.07136288;29.89759026;4;2024;20316;3067716;75.65806257;0.29;3417344;215;3067716;37500;3600;47.82165385;64149.09886
6493;397;2;3;Chalet;Giza;Sheikh Zayed;Marassi;31.03441546;29.72335307;10;2024;8184;3249048;109.9895955;0.66;2940485;583;3249048;37500;3600;48.57340741;66889.43958
6494;240;3;1;Chalet;North Coast;Maadi;Palm Hills;31.2193733;29.90734363;4;2024;39935;9584400;115.5256477;0.02;7999242;328;9584400;37500;3600;47.82165385;200419.6683
6495;190;1;2;Chalet;Alexandria;6th October;Madinaty;30.10518642;29.8513019;7;2025;20091;3817290;66.55116911;0.71;3371752;68;3817290;37500;3600;49.29022222;77445.17732
6496;357;2;2;Chalet;Cairo;6th October;Marassi;31.19960582;31.07926609;7;2025;37611;13427127;22.03742553;0.92;12534999;371;13427127;37500;3600;49.29022222;272409.5448
6497;334;5;2;Apartment;North Coast;Sheikh Zayed;Mountain View;30.61690116;29.8906438;8;2026;35016;11695344;111.2357202;0.16;12853004;469;11695344;37500;3600;;
6498;332;5;2;Villa;Alexandria;Sheikh Zayed;;31.4284209;31.08581999;1;2024;27234;9041688;58.16877874;0.78;10714248;301;9041688;37500;3600;30.88973077;292708.5402
6499;135;5;1;Chalet;Cairo;Sheikh Zayed;Mountain View;30.03682522;30.19149575;12;2026;27305;3686175;43.9800972;0.5;3372915;161;3686175;37500;3600;;
6500;236;3;3;Apartment;Giza;New Cairo;Marassi;29.89106013;30.12101211;3;2025;8367;1974612;17.99018943;0.6;2192038;104;1974612;37500;3600;50.609;39017.01278
6501;243;4;3;Chalet;Giza;Nasr City;;31.23663584;31.74312901;9;2024;11863;2882709;109.730338;0.71;2474892;135;2882709;37500;3600;48.46972;59474.43063
6502;378;4;1;Apartment;Giza;Heliopolis;Palm Hills;30.41537543;30.0358318;4;2025;16891;6384798;115.9080863;0.7;7605518;203;6384798;37500;3600;50.99584;125202.3302
6503;190;4;2;Villa;Alexandria;Nasr City;Rehab;30.57718933;31.66146142;6;2025;35073;6663870;115.6631757;0.48;5852502;476;6663870;37500;3600;49.96068;133382.2918
6504;108;3;3;Chalet;Giza;Nasr City;Madinaty;30.67004981;30.25881823;5;2025;34881;3767148;56.19294555;0.46;4005891;428;3767148;37500;3600;50.23519231;74990.21755
6505;114;5;3;Apartment;North Coast;Sheikh Zayed;Marassi;31.20278344;31.97807081;3;2026;8530;972420;102.3830969;0.29;779846;531;972420;37500;3600;51.898;18737.13823
6506;213;4;1;Apartment;Alexandria;6th October;Beverly Hills;29.92920065;31.95232255;9;2024;29770;6341010;84.61325149;0.16;7119659;399;6341010;37500;3600;48.46972;130824.1517
6507;259;3;2;Villa;Giza;Sheikh Zayed;Madinaty;30.73691125;31.5690296;2;2025;31383;8128197;56.71540993;0.85;8937307;525;8128197;37500;3600;50.49095833;160983.2189
6508;367;3;3;Chalet;North Coast;Sheikh Zayed;Palm Hills;30.53196601;31.67021648;5;2025;21041;7722047;99.72994251;0.83;7054587;500;7722047;37500;3600;50.23519231;153717.8748
6509;177;2;1;Chalet;North Coast;6th October;Mountain View;30.37847652;31.55815215;12;2026;16463;2913951;56.91222117;0.86;2424662;264;2913951;37500;3600;;
6510;322;4;3;Villa;Cairo;Maadi;Palm Hills;30.39182308;31.07411396;1;2024;17759;5718398;94.63069433;0.98;5573969;347;5718398;37500;3600;30.88973077;185122.9473
6511;105;5;3;Villa;Cairo;Heliopolis;Palm Hills;31.38157928;31.52255699;12;2025;27001;2835105;114.488843;0.36;2320926;449;2835105;37500;3600;47.55866667;59612.79402
6512;361;1;2;Villa;North Coast;New Cairo;Marassi;30.25579129;31.07070245;10;2026;27032;9758552;79.84562496;0.44;8002120;550;9758552;37500;3600;;
6513;248;3;2;Apartment;Cairo;Maadi;Madinaty;30.57285258;31.605415;2;2026;23540;5837920;112.2602601;0.92;6613614;598;5837920;37500;3600;47.20795833;123663.8949
6514;369;2;3;Apartment;Cairo;Sheikh Zayed;Rehab;30.63776399;31.83888354;5;2024;30578;11283282;64.55647033;0.19;11466674;460;11283282;37500;3600;47.291;238592.5863
6515;377;1;2;Villa;Alexandria;Nasr City;Madinaty;31.02376843;31.38330198;9;2025;17575;6625775;28.11791545;0.6;5558851;295;6625775;37500;3600;48.24915385;137324.1699
6516;188;3;3;Chalet;Giza;Nasr City;Rehab;30.68227715;31.91171764;12;2025;26105;4907740;68.17566696;0.69;5781988;387;4907740;37500;3600;47.55866667;103193.3892
6517;108;2;3;Apartment;Alexandria;6th October;Mountain View;30.85609566;30.620575;10;2025;32902;3553416;66.03667489;0.75;3716995;215;3553416;37500;3600;47.58140741;74680.767
6518;84;4;3;Villa;Alexandria;Sheikh Zayed;Madinaty;30.47801245;31.81346807;9;2026;26043;2187612;32.25649699;0.84;2471673;395;2187612;37500;3600;;
6519;325;2;1;Apartment;Cairo;6th October;Rehab;31.02164828;30.06557802;2;2024;34641;11258325;82.62793153;0.26;11944393;476;11258325;37500;3600;30.89584;364396.1452
6520;177;3;2;Apartment;Giza;6th October;Madinaty;30.59194806;29.57841555;7;2025;25671;4543767;19.48129182;0.6;5176406;423;4543767;37500;3600;49.29022222;92183.94227
6521;203;4;2;Villa;Alexandria;New Cairo;Palm Hills;30.17861229;29.82024185;9;2024;24811;5036633;58.87822462;0.94;4558382;428;5036633;37500;3600;48.46972;103912.9791
6522;259;5;3;Chalet;Alexandria;6th October;Mountain View;31.18878137;29.9006182;10;2025;17330;4488470;30.3522064;0.9;4145430;354;4488470;37500;3600;47.58140741;94332.43455
6523;216;2;2;Chalet;Alexandria;Sheikh Zayed;Madinaty;31.10126869;31.5610665;8;2025;9823;2121768;117.6138563;0.59;2069210;443;2121768;37500;3600;48.49023077;43756.6076
6524;193;1;3;Apartment;Alexandria;New Cairo;Beverly Hills;30.86673325;30.50252309;6;2024;27843;5373699;24.93050704;0.27;5533145;407;5373699;37500;3600;47.71948;112610.1751
6525;207;4;2;Chalet;Giza;Nasr City;Palm Hills;30.68731026;30.08294572;7;2025;22164;4587948;113.9314551;0.53;3975700;54;4587948;37500;3600;49.29022222;93080.28638
6526;395;4;2;Chalet;Cairo;New Cairo;Beverly Hills;30.15444338;31.53067665;5;2024;15372;6071940;111.5883564;0.36;6421155;334;6071940;37500;3600;47.291;128395.2549
6527;130;5;3;Villa;North Coast;Sheikh Zayed;Palm Hills;31.27620194;30.00531026;12;2026;34967;4545710;43.3860695;0.68;5371862;147;4545710;37500;3600;;
6528;292;2;2;Villa;Cairo;Heliopolis;Mountain View;29.96522698;29.69468757;5;2025;13553;3957476;3.252798457;0.58;4545748;301;3957476;37500;3600;50.23519231;78778.95591
6529;393;1;3;Villa;North Coast;Maadi;Madinaty;30.45141241;30.66547714;7;2025;11333;4453869;87.89977611;0.15;4047009;143;4453869;37500;3600;49.29022222;90360.0917
6530;358;5;1;Chalet;Alexandria;New Cairo;Beverly Hills;31.24935358;29.67351812;2;2026;14302;5120116;19.7313885;0.4;5076914;113;5120116;37500;3600;47.20795833;108458.7468
6531;213;2;3;Chalet;North Coast;Heliopolis;Marassi;30.81246354;30.19734387;12;2025;30443;6484359;76.95200921;0.95;6613717;257;6484359;37500;3600;47.55866667;136344.4237
6532;149;1;2;Villa;Giza;Maadi;;30.54565379;31.2508396;10;2026;25003;3725447;24.69516036;0.79;3922170;400;3725447;37500;3600;;
6533;393;1;1;Chalet;Giza;New Cairo;;31.14531337;30.43633052;3;2025;12474;4902282;3.590607898;0.42;5280675;265;4902282;37500;3600;50.609;96865.81438
6534;258;3;1;Villa;Alexandria;New Cairo;Marassi;31.48217387;29.71869214;12;2024;37241;9608178;5.191324306;0.86;10558535;449;9608178;37500;3600;50.57423077;189981.6933
6535;220;1;3;Apartment;Giza;6th October;Beverly Hills;30.12098277;30.50748256;8;2026;38664;8506080;77.19819352;0.48;9575704;79;8506080;37500;3600;;
6536;85;2;1;Apartment;Alexandria;Maadi;;29.8862461;30.78285693;12;2024;23905;2031925;99.61893016;0.49;1702788;443;2031925;37500;3600;50.57423077;40177.08167
6537;180;5;3;Chalet;North Coast;Heliopolis;Marassi;30.58707967;30.12556977;1;2025;33280;5990400;104.4832053;0.82;6840274;267;5990400;37500;3600;50.47022222;118691.7698
6538;360;5;2;Chalet;Cairo;Maadi;Palm Hills;30.28857339;29.92722749;10;2026;38738;13945680;74.6864642;0.73;12659330;436;13945680;37500;3600;;
6539;271;3;3;Chalet;Cairo;New Cairo;Madinaty;30.93347761;31.40418622;10;2025;10177;2757967;41.25179529;0.01;2565750;442;2757967;37500;3600;47.58140741;57963.12363
6540;122;2;1;Chalet;North Coast;Sheikh Zayed;Rehab;30.64023921;29.66959255;2;2025;20499;2500878;69.07778486;0.39;2245380;529;2500878;37500;3600;50.49095833;49531.20484
6541;127;1;3;Apartment;Cairo;Sheikh Zayed;Madinaty;30.64830502;31.89216746;5;2024;39030;4956810;80.71042364;0.01;4918506;122;4956810;37500;3600;47.291;104815.0811
6542;312;3;3;Villa;Alexandria;Maadi;Mountain View;30.40346945;29.51899701;9;2025;33156;10344672;74.68494114;0.55;9357862;319;10344672;37500;3600;48.24915385;214401.1071
6543;61;4;2;Apartment;North Coast;6th October;Rehab;30.15814418;31.12810521;1;2024;28003;1708183;29.18153593;0.44;1815322;454;1708183;37500;3600;30.88973077;55299.3813
6544;167;2;3;Villa;Alexandria;6th October;Mountain View;30.16287232;29.83400856;2;2025;36112;6030704;73.71681645;0.25;5652836;590;6030704;37500;3600;50.49095833;119441.2663
6545;345;3;2;Chalet;Cairo;Sheikh Zayed;Beverly Hills;30.45784941;30.86774377;10;2026;35836;12363420;50.29804686;0.99;13389499;425;12363420;37500;3600;;
6546;108;5;1;Villa;Alexandria;6th October;Beverly Hills;30.95912083;29.96827366;6;2026;12107;1307556;54.85055116;0.13;1470144;216;1307556;37500;3600;;
6547;199;3;1;Villa;Giza;New Cairo;Madinaty;30.37315359;29.5858043;3;2025;30613;6091987;83.65445373;0.89;6078054;91;6091987;37500;3600;50.609;120373.5897
6548;277;4;3;Villa;Cairo;New Cairo;Mountain View;30.3542291;31.64941571;9;2026;9004;2494108;79.13224289;0.94;2670485;116;2494108;37500;3600;;
6549;103;2;3;Villa;Giza;Maadi;;30.52250099;30.55983542;3;2026;25767;2654001;24.79779346;0.88;3095149;583;2654001;37500;3600;51.898;51138.79148
6550;328;3;1;Apartment;Giza;Heliopolis;Palm Hills;31.48446447;30.18805207;4;2026;14872;4878016;1.151146332;0.45;5598218;256;4878016;37500;3600;54.578;89376.96508
6551;137;1;1;Chalet;North Coast;Nasr City;Marassi;29.95510059;31.86817855;9;2026;18340;2512580;102.7358721;0.97;2387861;370;2512580;37500;3600;;
6552;275;2;1;Chalet;North Coast;Sheikh Zayed;;30.30090922;29.70497508;11;2024;31995;8798625;84.23263217;0.01;9885969;434;8798625;37500;3600;49.38453846;178165.5813
6553;157;3;3;Villa;Alexandria;Sheikh Zayed;;30.29640358;30.37127916;11;2024;26461;4154377;107.1807942;0.3;4181993;103;4154377;37500;3600;49.38453846;84123.02979
6554;295;3;1;Chalet;Alexandria;Nasr City;Madinaty;31.45665132;29.94340902;7;2026;25864;7629880;33.05490762;0.14;6954639;575;7629880;37500;3600;;
6555;341;2;3;Apartment;Cairo;6th October;Rehab;30.4922026;31.97798977;12;2026;31472;10731952;118.4171578;0.15;10235232;360;10731952;37500;3600;;
6556;208;5;1;Villa;Alexandria;New Cairo;Rehab;30.76385229;30.86504893;5;2026;19730;4103840;52.51025804;0.74;4229817;261;4103840;37500;3600;;
6557;363;1;1;Chalet;Alexandria;New Cairo;Mountain View;30.13682263;31.53055268;8;2026;28782;10447866;110.0475634;0.27;10943812;255;10447866;37500;3600;;
6558;125;2;3;Chalet;North Coast;Sheikh Zayed;Marassi;29.82160418;29.90883494;6;2025;28153;3519125;77.44685168;0.39;4073752;406;3519125;37500;3600;49.96068;70437.89236
6559;293;1;2;Villa;North Coast;Sheikh Zayed;;30.37675801;30.26108654;6;2024;39494;11571742;33.84451479;0.6;9590854;551;11571742;37500;3600;47.71948;242495.1403
6560;146;1;3;Apartment;Giza;6th October;Beverly Hills;30.88635621;31.04901159;4;2024;39509;5768314;40.80545173;0.78;5415486;79;5768314;37500;3600;47.82165385;120621.3825
6561;138;2;2;Villa;Alexandria;6th October;Madinaty;30.97561881;29.94507515;5;2025;39608;5465904;76.41496071;0.29;4886535;92;5465904;37500;3600;50.23519231;108806.272
6562;264;3;3;Villa;North Coast;Sheikh Zayed;Palm Hills;31.08158891;30.75015606;6;2024;31124;8216736;81.86956741;0.83;6909447;80;8216736;37500;3600;47.71948;172188.2971
6563;338;5;2;Chalet;Cairo;6th October;Mountain View;31.2631282;31.82903399;4;2026;36251;12252838;66.52824907;0.54;10628915;97;12252838;37500;3600;54.578;224501.4108
6564;396;1;2;Chalet;Alexandria;Nasr City;Madinaty;29.99655917;31.82563092;1;2026;13849;5484204;113.8131684;0.71;5119444;200;5484204;37500;3600;47.23857692;116095.8767
6565;313;1;2;Villa;Cairo;New Cairo;Madinaty;29.94074744;30.38720092;6;2025;34726;10869238;78.82251864;0.69;11360291;145;10869238;37500;3600;49.96068;217555.8459
6566;363;3;3;Villa;Giza;Sheikh Zayed;Beverly Hills;31.13906519;30.79035458;3;2024;32291;11721633;20.64926505;0.89;12809328;113;11721633;37500;3600;44.53108;263223.6407
6567;189;2;3;Chalet;Giza;Nasr City;Marassi;30.54077728;29.99602066;3;2024;26201;4951989;7.361661528;0.82;4945801;500;4951989;37500;3600;44.53108;111202.9845
6568;143;5;3;Villa;North Coast;Nasr City;;31.41009844;31.94629088;7;2025;29593;4231799;99.46434567;0.87;3537035;426;4231799;37500;3600;49.29022222;85854.73567
6569;335;1;2;Apartment;North Coast;Heliopolis;;31.403924;30.79968015;8;2026;39718;13305530;35.74888067;0.67;14755350;404;13305530;37500;3600;;
6570;246;1;2;Villa;Giza;Maadi;Rehab;30.04080858;30.01578301;12;2024;22626;5565996;117.2401684;0.12;5601856;222;5565996;37500;3600;50.57423077;110055.9695
6571;105;2;3;Apartment;Cairo;Sheikh Zayed;Beverly Hills;30.9750821;31.61190532;7;2026;38097;4000185;88.23492485;0.16;4436433;306;4000185;37500;3600;;
6572;242;3;3;Villa;Giza;Maadi;Marassi;29.91408243;30.55093513;10;2026;33169;8026898;36.05009444;0.82;7233186;342;8026898;37500;3600;;
6573;327;4;1;Villa;Giza;Nasr City;Mountain View;30.48579704;31.09034234;1;2025;15487;5064249;114.2480026;0.63;4603119;296;5064249;37500;3600;50.47022222;100341.3256
6574;355;3;1;Villa;North Coast;Sheikh Zayed;Mountain View;31.23090707;31.60891758;8;2025;33296;11820080;8.20262016;0.03;10442395;456;11820080;37500;3600;48.49023077;243762.0901
6575;381;1;1;Chalet;Alexandria;Maadi;Beverly Hills;30.58363119;30.27300753;2;2026;26969;10275189;60.51248027;0.16;9043069;174;10275189;37500;3600;47.20795833;217657.9832
